Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCL19,OUT010,40.85016797766298
NCD31,OUT046,46.881088439597264
FDE53,OUT019,30.735560488756736
FDW58,OUT019,30.513659761610807
DRF48,OUT046,52.92817060183526
FDW57,OUT035,49.875908559032055
DRH13,OUT017,30.385011631707076
FDT33,OUT013,47.53236665167543
DRK47,OUT027,64.2805845852808
FDY22,OUT010,41.17417295827759
FDC35,OUT019,59.27286092979826
FDO03,OUT013,64.59408698781259
FDF24,OUT045,23.60415501414629
FDF56,OUT018,51.55947701995498
FDD28,OUT013,16.589860463534432
FDG53,OUT027,40.437097744278844
FDO27,OUT019,28.09949813503511
NCF54,OUT018,49.11946528107803
FDC20,OUT027,15.991110114523252
FDU10,OUT046,11.240718701654535
DRA24,OUT018,46.94755080329687
FDA02,OUT010,41.39198794143603
FDG10,OUT017,16.313903189074797
FDW39,OUT010,50.40142063333503
FDP04,OUT019,18.63240616432751
NCM55,OUT013,52.8431564621435
FDG47,OUT045,73.86661378273709
NCU41,OUT017,54.913081905249264
NCK31,OUT017,15.012902313107762
FDZ46,OUT045,31.1536164381459
FDU13,OUT027,42.55239352046758
NCF19,OUT045,14.595296714437255
NCJ43,OUT013,48.8012208856123
NCJ05,OUT045,44.09813788420345
FDS04,OUT027,39.65908448805595
FDX28,OUT010,28.489362103539698
FDB41,OUT027,13.570392625942432
FDG53,OUT046,40.33084535216292
FDL15,OUT010,43.83682557488541
FDQ08,OUT049,17.891437319460227
DRN36,OUT013,28.005119568756307
FDI46,OUT013,71.55023577634599
FDG16,OUT027,60.83959580043223
FDV32,OUT013,17.95942985530197
FDF44,OUT010,37.57810072893076
FDK04,OUT018,16.189489535688423
NCA41,OUT013,55.1510080931651
FDD51,OUT017,12.879761507948926
NCZ53,OUT045,53.44417044504696
FDP01,OUT027,43.267485382806555
FDY25,OUT049,51.555272755302674
FDB17,OUT018,51.19773796084552
NCV54,OUT018,34.05260398246511
FDJ32,OUT017,18.211943720924396
FDA37,OUT049,35.409560779055376
FDG35,OUT035,49.505195930374555
NCM05,OUT018,75.19757317919034
FDG45,OUT046,60.24758127008994
FDH28,OUT013,11.783315042925633
NCE18,OUT049,70.38022992538428
FDH38,OUT045,33.35614811130522
FDR56,OUT013,56.525244955904434
FDH17,OUT027,27.648033787069725
FDD39,OUT049,62.20743105759085
FDB41,OUT049,14.334964020862797
NCR53,OUT046,63.69821164949064
FDX46,OUT017,16.830048894279148
FDV28,OUT049,10.7635153207376
FDA08,OUT018,47.07220785201613
FDH45,OUT017,12.625377285377823
NCS38,OUT010,32.48923607838495
FDD40,OUT010,55.380307976770354
DRM59,OUT035,43.375174706116695
NCJ43,OUT018,49.555528934569416
NCN29,OUT013,14.78264989963798
NCC19,OUT045,54.19603444785553
FDR56,OUT035,56.07518785506006
FDZ43,OUT049,68.63407830729443
FDJ32,OUT010,18.050568937698348
DRH03,OUT017,26.792769277032757
NCZ54,OUT035,46.71257558433296
FDE26,OUT017,41.41839614298164
FDS03,OUT045,18.278040938885727
DRZ24,OUT019,34.3871737234576
FDO48,OUT027,62.57902872820292
FDW39,OUT049,49.50836747077971
NCK05,OUT049,18.557289364494718
NCK30,OUT017,72.2638805532112
FDT27,OUT018,66.60569798271194
FDS08,OUT019,50.63563438539822
NCJ19,OUT049,16.678231147634882
FDC58,OUT045,12.546962883898148
DRE37,OUT013,53.55798862989657
FDW02,OUT035,35.921815791734
FDJ02,OUT010,42.63679491519839
FDX09,OUT045,50.21972375554147
FDT31,OUT010,53.79935040969989
FDI24,OUT049,50.51217086880115
FDY09,OUT045,50.21800494774829
FDV28,OUT045,10.709805665756484
DRM47,OUT049,54.40709023444679
FDT52,OUT019,69.92280905857048
FDI48,OUT018,15.516104913228242
FDY55,OUT017,72.9895528504224
FDU48,OUT013,37.85145804112836
FDN25,OUT045,15.936557024110556
FDP20,OUT049,36.68250272034941
FDJ15,OUT013,52.67027714450701
FDD04,OUT018,40.2159043448568
FDY58,OUT045,65.18028605616747
FDR37,OUT018,52.307643520578964
FDF44,OUT013,36.75462625203104
FDD32,OUT045,24.064024571035254
FDR57,OUT017,44.16457197240254
DRG39,OUT027,15.902038018720813
FDX15,OUT017,45.53254298082947
DRN37,OUT045,47.07102808100303
FDW40,OUT027,40.389869636619785
FDB32,OUT049,27.34175909071725
FDM40,OUT018,40.81189907632293
FDE39,OUT027,34.573143938905915
DRH49,OUT017,24.057021924627897
FDT46,OUT049,14.483325765588154
NCF06,OUT035,72.73395437301245
FDP07,OUT017,56.04869280560024
FDC04,OUT013,68.33629287436396
FDZ32,OUT017,29.43933467932968
FDD50,OUT045,48.69358276705178
FDU56,OUT017,52.79837568322189
FDV34,OUT017,20.72063862141878
NCY41,OUT013,11.147254637389894
NCK18,OUT046,47.05454786966687
DRH25,OUT049,15.615119843479915
FDT57,OUT046,67.75987495033644
FDV56,OUT018,30.767165212606177
FDV12,OUT045,28.127909808172486
FDN52,OUT017,25.32481281014413
FDX38,OUT035,14.060803452184707
FDE47,OUT018,35.10356835250501
NCO07,OUT013,59.86576591601228
FDV09,OUT027,42.83885200665112
FDZ23,OUT019,52.688957538686864
DRH51,OUT018,25.633315296237168
NCY54,OUT045,48.77976240972644
DRG49,OUT013,69.60140871111611
NCC19,OUT049,54.533577800169816
NCV53,OUT045,68.21965800414934
FDZ47,OUT019,28.975825272404443
NCO26,OUT018,32.47217011823779
NCP02,OUT045,17.468530220180874
NCW30,OUT018,73.21554592791045
NCN55,OUT046,68.58974679592046
FDB20,OUT010,21.682339240298226
DRL11,OUT013,44.59713450890834
DRD60,OUT045,51.84983040109518
FDW14,OUT010,25.047940967339265
FDL27,OUT010,18.8024727060352
FDU09,OUT018,15.938750566105181
DRH36,OUT027,21.602571313433426
FDP34,OUT027,44.574069244082594
FDE04,OUT017,51.06432089965095
FDZ57,OUT027,37.195447338201426
FDF02,OUT010,30.138711150671575
FDG28,OUT045,69.43685435247792
NCI31,OUT046,10.806999963803277
FDT43,OUT013,15.189642388521342
FDU20,OUT046,35.023606641703125
FDD53,OUT013,12.819018804443077
FDW15,OUT045,42.66845765488212
NCT53,OUT045,46.018802176124005
NCG55,OUT027,32.81265263002219
FDD48,OUT035,32.66810916577838
FDG47,OUT049,74.73861716530206
FDI21,OUT017,18.059306990095006
FDT27,OUT017,66.46507236945898
DRO35,OUT013,33.49710613351625
FDD33,OUT017,66.21552432331815
FDC04,OUT035,69.09579073748387
FDY34,OUT013,46.61242879802046
DRJ49,OUT049,36.29983502095014
FDE05,OUT049,40.933310156850965
FDU31,OUT017,62.02062880630133
NCN19,OUT027,53.52064930283292
FDK56,OUT027,52.73773890588362
FDK58,OUT017,29.507377782289524
NCJ42,OUT035,29.76044679593064
FDZ34,OUT027,54.6661463911348
FDA52,OUT018,50.14429689692692
NCR29,OUT013,15.98469465781075
FDT48,OUT035,56.52169556252715
DRJ51,OUT019,65.1129149455391
NCS54,OUT046,50.579143948721686
FDV01,OUT035,44.485829506988736
DRG51,OUT027,46.54435239342181
NCG42,OUT013,37.9513247753152
FDA51,OUT049,32.86791849336043
FDV19,OUT010,45.621572357057026
NCT18,OUT045,51.92137253268813
NCS41,OUT045,52.525841631544004
FDO03,OUT046,64.62928595823301
FDL12,OUT010,18.09419369425138
FDY37,OUT010,41.19413738643341
FDI58,OUT049,26.32035775639722
FDT28,OUT018,42.59527578520332
NCC42,OUT010,39.67604137023498
FDO01,OUT017,37.49882435593815
FDJ02,OUT013,42.042824335462036
FDQ04,OUT018,12.103085653531318
DRL47,OUT013,36.28948342869358
FDZ32,OUT035,30.367560342069144
FDC35,OUT035,58.71154937931379
FDX14,OUT045,21.19920183743692
FDZ35,OUT013,29.668138348944524
FDL14,OUT013,44.08208389045464
FDO04,OUT049,16.252211713925934
DRK11,OUT017,42.60369630378154
FDB44,OUT018,59.635440269991314
FDZ50,OUT049,52.52826418104314
FDI12,OUT027,25.529834761731568
FDU43,OUT017,67.61757215035904
FDD58,OUT010,27.951497913393165
FDB27,OUT017,55.27754387647545
FDB04,OUT018,24.696256581867704
NCO17,OUT013,33.83149053393436
FDL12,OUT017,17.065960141834392
DRJ13,OUT049,45.765790045088664
FDD57,OUT045,28.12591825383466
FDW19,OUT035,31.765625142281635
DRD27,OUT018,29.113553074712662
FDH27,OUT027,41.39441520761599
NCW30,OUT027,73.70133377214077
FDR40,OUT018,22.878977252984175
FDG05,OUT013,44.56454861336977
NCY41,OUT019,10.534045943044893
FDI38,OUT018,58.64823740469778
FDR20,OUT046,13.106451256577772
FDE09,OUT017,31.096316027045653
FDN50,OUT019,27.27102941677089
DRF27,OUT045,43.232237397309575
DRF51,OUT013,11.367076194212203
NCO02,OUT019,19.6643181332097
FDB51,OUT027,18.03550052605297
FDJ50,OUT013,15.246061950100366
FDN52,OUT013,24.396380786402425
FDX14,OUT013,22.155558486232152
FDT27,OUT019,66.9336823159623
FDV10,OUT013,11.889229901528935
FDU33,OUT046,12.950470569836288
FDU58,OUT046,52.583803992475964
NCP42,OUT027,55.37648848023818
FDL51,OUT027,60.6538573227244
DRH15,OUT027,13.367732783274333
FDU16,OUT017,24.978219387237353
FDW15,OUT017,42.724754675359144
FDQ44,OUT045,35.38358513983809
NCI06,OUT027,51.224493943325356
DRK23,OUT019,71.81278777481259
FDC28,OUT035,31.20068290041794
NCY17,OUT019,12.633913456210323
NCV05,OUT018,43.69363787228162
FDM34,OUT019,37.90376140481548
DRD60,OUT027,52.00938412966335
FDT38,OUT046,25.166002252324056
FDQ57,OUT018,41.10799969453053
FDE59,OUT027,10.60489828911226
NCM43,OUT046,46.68323314626931
DRI51,OUT049,48.9500294730963
NCG30,OUT017,36.094725924282535
NCK54,OUT035,32.83916142134889
FDQ16,OUT019,31.433428972649985
FDI36,OUT013,56.02111172557852
FDX16,OUT027,42.40630112252032
FDA34,OUT046,49.45454138523025
FDJ48,OUT018,70.26936509657438
FDU47,OUT035,39.54561497432955
FDS39,OUT046,40.498722983483596
FDD11,OUT046,71.38025848660298
FDM16,OUT027,21.255432381679174
FDU56,OUT018,52.29203399638301
FDQ32,OUT017,35.243127857273834
DRK35,OUT013,11.430873685289177
FDA58,OUT049,66.32447164068856
DRG48,OUT019,41.02175744837838
FDT59,OUT010,65.86744363496676
FDQ31,OUT019,25.83817779622734
FDS51,OUT018,18.41416280154331
FDW32,OUT027,25.023073942314298
FDI15,OUT027,74.98982294382132
NCV30,OUT017,18.489865869886764
DRG25,OUT049,53.20744488067956
FDT02,OUT013,9.927397633420659
FDO33,OUT027,32.69119721829761
FDP38,OUT035,14.815040182651888
FDZ45,OUT035,56.31719044163933
NCA54,OUT027,51.2408902988444
FDU33,OUT017,13.063134003107649
FDN58,OUT017,66.36786945244718
FDI05,OUT045,21.591151071601402
FDM57,OUT019,23.793582228373985
NCS42,OUT027,25.78524650238342
FDB57,OUT045,63.30067854442599
FDC03,OUT045,55.52817026860982
FDZ58,OUT013,34.75704858992519
NCK29,OUT045,35.276637332289255
NCR53,OUT045,63.83891475629724
FDE26,OUT027,41.503160492792325
FDU52,OUT049,43.7977065581462
FDE41,OUT027,24.10826963883137
FDU38,OUT018,53.917165858519176
FDA52,OUT017,50.36595716982474
FDW46,OUT046,19.030994134882643
DRI59,OUT035,63.69814913979003
FDT38,OUT035,24.85657737069524
FDL33,OUT018,55.710331110153604
FDQ01,OUT027,71.7622958888122
FDJ08,OUT046,54.28462439380389
FDQ47,OUT049,10.41488635651713
NCZ18,OUT013,71.37485594357065
FDE29,OUT017,17.38925858045158
FDF10,OUT027,41.87144654879982
FDC48,OUT049,23.869008683341363
FDY58,OUT013,64.92710006545825
NCX30,OUT010,70.40565025703079
FDV11,OUT013,50.13454225579379
FDT46,OUT046,14.398928549503788
DRD01,OUT019,16.241723211789125
FDQ11,OUT013,72.40742962124732
NCM41,OUT017,26.783612103207776
NCC55,OUT013,10.739385913569766
FDG45,OUT027,60.866857920700305
NCQ54,OUT049,47.99980522672166
FDM34,OUT045,37.39271178193482
FDD17,OUT019,67.49202280417575
FDN38,OUT027,70.91638836060926
FDB53,OUT018,42.35161170468386
NCL06,OUT035,74.47525648331333
NCV18,OUT019,23.869326745741915
FDX25,OUT013,52.07983198910446
FDB39,OUT046,16.079931095773855
FDC33,OUT049,55.9117545399356
NCO14,OUT018,12.907187560344198
FDA58,OUT027,67.36094821359377
NCQ02,OUT017,53.009412805615675
NCR53,OUT017,64.42973187616384
FDN52,OUT046,25.212152781059626
FDG26,OUT046,73.06826494708992
FDE23,OUT027,13.71224142998807
DRI37,OUT013,17.391784213574137
DRH37,OUT018,47.52609174382243
FDO01,OUT035,36.936214239766635
FDK45,OUT049,32.55374813610153
FDP23,OUT049,61.48647336196168
FDM33,OUT035,62.63265571247756
FDD36,OUT017,34.30068768935796
FDL56,OUT017,24.658184064715726
FDT27,OUT010,66.92405370600845
FDG52,OUT017,13.068726717436931
NCL42,OUT035,69.51829725393834
DRJ24,OUT046,52.831379700634656
FDV38,OUT046,15.78954827987863
FDT35,OUT045,48.694872136122875
FDY51,OUT045,62.195545785573835
FDC37,OUT017,30.469291649053403
NCP43,OUT013,51.92335226566146
FDO33,OUT045,32.25930327200857
FDW04,OUT018,37.191998326407095
NCC31,OUT046,43.934349482239035
FDK22,OUT049,61.29229886551228
FDJ50,OUT017,15.724287663807532
FDV13,OUT017,25.8324954013949
DRL60,OUT017,43.08052327310456
FDW03,OUT017,29.395129387647735
FDY27,OUT035,50.25069663875074
FDB39,OUT027,15.853238309027969
FDU59,OUT045,45.93523679673328
FDZ57,OUT049,36.80065542739712
FDO21,OUT049,63.84176321376967
FDS43,OUT018,53.317394044518394
FDU28,OUT010,54.17336294758483
FDC51,OUT010,34.731246710449554
FDW16,OUT010,26.79541420809216
FDP32,OUT010,35.61205175629659
FDB60,OUT019,55.59840197289314
NCQ30,OUT046,34.116694098148365
FDD26,OUT049,52.388125330313294
FDI44,OUT045,22.478104453864592
DRH23,OUT046,16.491944664468715
FDO44,OUT046,31.52469218514859
FDG04,OUT046,53.29685562676273
FDM32,OUT027,26.301504455082767
FDM09,OUT013,48.17671872575547
FDZ47,OUT013,28.77132352941825
FDM40,OUT027,40.851937859326945
FDY48,OUT017,29.1942500835066
NCM30,OUT045,12.84553300865356
FDX36,OUT010,64.01108316422655
DRF03,OUT017,11.894564015681924
FDN51,OUT049,73.90329986832121
FDM57,OUT049,24.293132109710633
FDB35,OUT049,26.908364317516423
FDY13,OUT027,22.47322920832437
FDA37,OUT017,35.719026994336346
NCX53,OUT017,40.91225275337217
FDD59,OUT018,23.194637392002498
FDX10,OUT019,10.953577485319938
FDC03,OUT018,55.38755171291092
FDW43,OUT035,64.56713088105296
FDW10,OUT046,50.604086481423685
FDY14,OUT027,74.53577089661884
FDV43,OUT045,13.432300658702438
FDO40,OUT013,43.107450320247196
FDP46,OUT027,26.19928953815156
NCE43,OUT019,48.09365720283112
FDD05,OUT035,34.65699567102927
FDJ60,OUT010,47.587661649865964
DRE27,OUT018,27.51570375237764
FDO11,OUT035,70.83037285665118
DRG11,OUT027,30.807679084918345
FDK33,OUT010,61.29035994153114
DRM23,OUT045,48.7290503730289
FDJ02,OUT027,41.67753708750648
NCZ05,OUT045,29.731952040847066
NCL30,OUT013,36.379694430861264
FDZ19,OUT018,49.290638339731096
FDM45,OUT049,34.38095516455315
FDO36,OUT046,51.1708707567949
NCK31,OUT045,14.759719396133937
DRJ37,OUT045,43.632300913646944
FDP24,OUT018,34.778759769861615
FDF46,OUT013,32.70174519537739
FDX46,OUT019,17.054984962368692
NCL18,OUT045,55.39346193086047
FDJ26,OUT013,60.54736161938959
FDJ07,OUT045,32.648680770361224
FDY15,OUT013,44.520039597232675
DRG01,OUT045,21.73716102142539
FDF58,OUT045,18.866274644704312
FDZ14,OUT019,34.75026688876921
FDP31,OUT049,19.4998198371634
FDH45,OUT013,12.653375211238195
FDA09,OUT010,50.81774552774378
FDW31,OUT035,56.36279487881326
FDA57,OUT046,12.537557447877845
NCE55,OUT035,50.087455094377475
FDC17,OUT019,60.31389762754031
FDC59,OUT013,18.950437814504568
FDA22,OUT013,47.55146002023946
FDK52,OUT035,64.120809996856
NCM26,OUT046,43.97695763914357
NCT53,OUT035,47.003308806759364
FDW45,OUT018,42.760510653644914
NCI18,OUT035,63.45743893328264
FDE38,OUT018,46.42043822132416
FDF08,OUT019,25.673214279539188
FDY58,OUT010,65.12916737854854
FDF58,OUT019,18.415571500334938
FDX39,OUT017,59.7416950850516
FDB44,OUT049,59.63543208211688
FDF28,OUT013,36.193475210665554
FDE39,OUT013,33.29274137240795
FDT37,OUT018,71.81095576244816
FDZ45,OUT017,56.626688168841675
FDO40,OUT035,43.248101067746454
FDM57,OUT027,24.598346254840813
DRG36,OUT017,48.98411264782723
FDY36,OUT010,20.69859547485662
DRL60,OUT027,43.23243822301908
FDS25,OUT019,31.78472030371922
DRF49,OUT027,32.09700084705081
FDP16,OUT045,69.94609003233857
FDS60,OUT049,51.965810582878056
FDU15,OUT027,11.245066210133293
FDK43,OUT046,36.12145378482331
FDN25,OUT046,16.83667228692423
FDE53,OUT049,29.99493188545484
FDB22,OUT013,44.14952040325323
FDE39,OUT017,33.967890595809855
FDX35,OUT035,64.05192938353376
NCG54,OUT049,48.288103758930504
FDH27,OUT035,41.31108613907136
NCK42,OUT013,60.9021886378447
FDS25,OUT049,30.912263079636297
FDI10,OUT018,48.87722960119732
FDU35,OUT035,28.528786874254674
FDI04,OUT017,56.61503165703131
DRK23,OUT035,71.19415358507689
FDB53,OUT019,42.28139259934397
FDY02,OUT049,74.03389053746122
FDM60,OUT035,11.818709075600067
NCJ31,OUT010,68.35038604469379
DRP35,OUT017,36.5096257864767
NCQ30,OUT018,34.763691735563754
DRL11,OUT010,45.05341328949669
FDU01,OUT013,52.92391134711892
FDR39,OUT035,51.7997086065812
FDO08,OUT046,47.119863542233055
FDC02,OUT045,74.46233476807171
NCZ29,OUT035,36.53956430079906
FDF29,OUT010,37.520333154669935
FDZ23,OUT017,53.52207990622009
NCU53,OUT018,46.509115082529966
NCW30,OUT013,72.79359539843172
NCM26,OUT027,44.03782199134424
FDV50,OUT027,35.06636779343646
FDW15,OUT049,41.90896033708383
FDI35,OUT027,51.95389970085649
FDO11,OUT017,70.38033724511969
FDN48,OUT046,26.651346653130297
NCA17,OUT049,43.14380989927253
NCN54,OUT013,23.237461001726725
FDP22,OUT013,14.679468744075724
NCB54,OUT035,35.88602250355073
FDD08,OUT045,10.970593274593824
DRM48,OUT010,10.847400629607037
FDG41,OUT027,31.611690570057007
FDE44,OUT027,14.315153951788893
FDE26,OUT035,40.94009754977408
NCS38,OUT013,32.179006662187234
NCJ54,OUT018,65.25241506667535
FDI40,OUT019,28.408021156387292
FDN45,OUT018,64.04329705364285
FDU43,OUT046,68.37700153737859
FDI04,OUT010,56.20242915136122
NCC07,OUT018,30.447717581076475
NCC07,OUT019,29.994325661146714
NCD18,OUT045,65.82470844204794
FDU55,OUT035,73.49594750700778
FDX59,OUT035,10.36643119523397
FDR52,OUT049,54.24278688324211
NCP17,OUT013,18.711750402601027
FDQ32,OUT045,35.21496609687051
NCT17,OUT049,53.3667006076982
FDO10,OUT049,16.85876927222227
FDE32,OUT049,11.253967368900373
FDN44,OUT045,45.08941524864641
FDH02,OUT035,25.29001099602818
FDK60,OUT013,28.593531034771562
FDS24,OUT019,24.931229943260345
FDL03,OUT010,56.65499913958066
FDB46,OUT027,60.39174190211184
FDO48,OUT049,63.31282006919646
FDZ39,OUT049,30.0022168834309
FDT02,OUT027,10.461990461780484
FDC50,OUT013,27.416710514585883
FDP39,OUT035,15.07076096639913
DRG15,OUT018,17.144046866738183
FDP10,OUT018,30.20318450930485
FDF53,OUT027,51.728047685523215
FDN34,OUT045,48.65374546200242
FDK02,OUT045,34.54030053802809
FDC23,OUT045,50.44329172659742
FDJ10,OUT019,40.0683812036358
FDE53,OUT035,30.585639148032993
FDR25,OUT035,75.79496213934519
FDW50,OUT046,47.21342587231353
FDS09,OUT049,14.848752869048981
FDW49,OUT010,51.0282265242954
FDU51,OUT046,51.22465553959995
FDF28,OUT018,36.1935108156616
NCY30,OUT018,51.49347507810328
FDD44,OUT045,73.30496097313159
FDX09,OUT017,50.276027825138755
NCF30,OUT013,36.22785925506703
FDZ50,OUT019,52.75945192824268
FDW37,OUT013,25.993464269657327
FDD11,OUT049,72.13975992852765
DRH39,OUT018,22.237503643457
FDA36,OUT049,52.04256692063465
NCG43,OUT049,26.956991510099385
FDF02,OUT035,29.92843830852632
FDP57,OUT027,29.23753031457207
NCE42,OUT017,66.24405235507717
NCR38,OUT027,71.71700889068538
FDP03,OUT019,35.78526134790006
FDO51,OUT035,12.179166229759238
NCQ42,OUT046,37.090386488152085
NCM41,OUT046,26.417891958398393
FDH48,OUT027,24.50067503600329
DRF60,OUT046,66.993092092379
FDJ27,OUT035,29.37903172744684
FDQ14,OUT013,42.82547000519538
FDN27,OUT017,34.32664503207344
NCQ02,OUT046,53.62825031380061
FDJ33,OUT049,35.51739025551461
FDP07,OUT027,55.71776459185768
DRE01,OUT049,68.32903999781071
FDU36,OUT045,28.358495886574804
FDL28,OUT017,64.76423191258868
NCX53,OUT046,40.65907245183358
FDZ39,OUT013,30.086596672033664
NCP42,OUT013,55.308420821102274
FDJ14,OUT035,23.32216915964285
FDK04,OUT049,15.88004148316275
NCC19,OUT017,55.01185283414252
FDS09,OUT018,14.933180054245028
FDZ02,OUT046,28.319802914078206
FDD35,OUT018,34.67504629236267
NCY42,OUT017,40.799590742229576
FDB05,OUT045,69.67713430039888
FDF20,OUT035,55.50815447954711
NCO41,OUT018,27.93853162082924
FDC40,OUT027,22.938851701582987
FDV58,OUT045,56.53397233887595
FDZ57,OUT045,36.89229669886909
DRM35,OUT046,50.90159564595692
DRN36,OUT018,27.217545089006677
FDQ13,OUT046,24.14066623903463
DRO35,OUT010,33.107765616940625
NCD43,OUT035,29.738257073581313
FDA51,OUT018,32.502316515045585
NCX17,OUT027,66.10735857906724
NCZ17,OUT049,11.64924027502589
FDR11,OUT027,45.50188785563957
FDW34,OUT049,68.74742557442649
FDN50,OUT017,26.855563293169908
FDS09,OUT046,14.511176562825849
FDS48,OUT018,43.158841914755556
FDL44,OUT049,46.66306524483915
DRF48,OUT018,52.99439889852758
FDA14,OUT018,42.330322658912394
NCD30,OUT049,28.08368935283574
FDI16,OUT017,15.159838514377212
NCG06,OUT035,73.4844107410552
DRZ24,OUT035,34.20244002910981
NCS17,OUT045,27.6090446866276
FDB37,OUT045,68.78011290457479
FDE10,OUT035,36.86651779784297
FDC57,OUT045,54.86261903548942
FDM12,OUT018,53.63820796585134
FDE24,OUT049,40.20582206778857
FDW22,OUT045,62.2235671111914
DRD01,OUT027,15.585886812702018
NCZ18,OUT027,72.01140970219963
FDN49,OUT045,12.333575415885578
FDR22,OUT035,32.728990462730074
FDV08,OUT019,12.841170470961384
FDY39,OUT046,52.345246860506236
FDV36,OUT049,36.227626318958364
FDO60,OUT045,13.623610237408718
FDU04,OUT027,34.97889825508845
FDR20,OUT027,13.726702256551405
FDW19,OUT019,31.647756825642638
FDU40,OUT049,55.61845722961948
FDK15,OUT045,27.943799120310473
DRF15,OUT035,43.56224901080966
FDQ25,OUT017,49.211126948289014
FDI48,OUT019,15.42560350392673
FDS49,OUT046,22.07263330893004
FDV22,OUT046,45.07917110846543
NCV42,OUT046,31.000887370065
FDX26,OUT046,52.68098786411436
FDI33,OUT018,26.023447478408688
FDZ14,OUT049,34.38229378451329
FDG10,OUT013,16.116984168076446
FDM38,OUT018,14.53143208198619
FDG26,OUT027,72.59254685624197
FDH46,OUT035,28.873402261998066
FDN13,OUT018,28.998991757302967
FDU57,OUT035,42.490017780651456
NCI06,OUT046,51.04242420874307
FDM38,OUT045,15.065853264637845
NCG42,OUT010,37.16903430929065
FDL39,OUT045,51.38770240742218
FDT31,OUT019,54.29163155310358
FDV59,OUT013,61.65118324412538
FDB49,OUT035,28.631378087584224
FDD58,OUT049,28.843989235225482
DRN59,OUT046,13.435493697672086
FDX48,OUT049,43.96406597917267
FDQ11,OUT049,72.01364976401106
FDY12,OUT049,15.214732542115756
FDQ11,OUT045,72.37933739231894
DRI11,OUT017,32.974814327025044
FDY32,OUT027,46.501656256529806
FDS51,OUT045,17.62652852100285
FDR19,OUT010,41.22074472828557
DRB13,OUT018,53.61347798449352
FDS21,OUT035,18.482944306723887
FDQ40,OUT045,50.01903029205415
NCE55,OUT013,49.946792353253215
FDX43,OUT027,47.06401418857911
FDS12,OUT049,35.78689636008354
DRK01,OUT027,27.198278101866567
FDN25,OUT017,15.908470225205239
FDB60,OUT046,55.25618936444055
FDQ13,OUT017,24.00003105112278
DRK13,OUT045,55.9023761519704
DRF25,OUT018,10.35033777157615
NCD42,OUT019,11.609183298747276
FDW25,OUT045,24.028009984853963
NCV29,OUT027,51.051704509338926
NCK42,OUT035,60.59276745884412
DRJ13,OUT027,45.14914295453084
DRD15,OUT017,65.86110656648417
FDM27,OUT045,44.569982758932305
FDZ50,OUT018,52.50017301419807
FDC04,OUT046,68.92701629724584
FDF50,OUT049,55.302496838442686
FDP15,OUT045,73.20361913441656
FDK46,OUT035,73.26381194568299
FDZ56,OUT018,48.27000288577556
FDY60,OUT049,40.82372547868241
FDB10,OUT035,67.06934633549398
FDR57,OUT045,43.96765021502065
FDU58,OUT049,52.86510608934084
FDH02,OUT046,25.261882404212162
FDP48,OUT013,51.59273064626857
FDI46,OUT035,71.29708083446606
FDW56,OUT013,54.64978956139432
NCM19,OUT010,32.01601962050483
FDS50,OUT027,62.79989726449145
FDK24,OUT013,12.919194933643347
FDO36,OUT017,51.72034709440539
FDK45,OUT027,32.85901377109134
NCL05,OUT045,13.39126776280699
FDL32,OUT018,32.59511608304635
FDA28,OUT049,36.196106722112965
FDY36,OUT018,21.513138450527443
FDP32,OUT018,36.07899646360119
FDL50,OUT046,35.20155352291532
DRC24,OUT049,43.52609497029982
NCS18,OUT017,30.77903896287294
FDD16,OUT017,22.161171333176522
NCV18,OUT013,24.17776130187521
FDX07,OUT046,52.649342857205596
NCZ05,OUT027,29.913719594304773
NCI31,OUT013,11.300774419245808
FDK14,OUT049,23.71676057772839
NCR06,OUT045,12.626188440879526
NCF54,OUT049,49.56951192899864
DRG23,OUT010,42.78354927331715
FDD53,OUT046,12.996271318954532
NCM31,OUT027,39.99303786854673
FDT16,OUT017,74.02791188240515
FDR40,OUT035,22.653935927564923
DRG25,OUT017,52.36357950434738
FDT10,OUT035,17.837774839191844
FDY32,OUT013,46.3885455382148
FDN50,OUT035,27.024309649824747
FDZ35,OUT019,29.994495671981646
NCP54,OUT045,35.01332887866891
NCD07,OUT035,31.914760232255343
FDS02,OUT018,55.79206165422687
DRN59,OUT018,14.279424133267067
DRB24,OUT013,44.132517450000044
FDP37,OUT027,36.17475538095346
DRB01,OUT018,53.83217756819266
FDR47,OUT046,55.9092691073689
NCM31,OUT010,40.180771475990746
NCF06,OUT027,73.39366366488228
NCV17,OUT027,37.12470604465961
FDS10,OUT049,51.17120091215206
FDN52,OUT035,24.98711325165563
FDZ48,OUT013,32.71645152448519
FDJ48,OUT049,70.43811392011462
DRB13,OUT027,54.080928228586075
FDV59,OUT017,61.62311363099672
FDL32,OUT035,32.060558463805634
FDZ12,OUT035,40.392946162229514
NCR06,OUT027,12.213995087964072
FDP51,OUT017,34.28419308845959
FDY22,OUT013,40.90035527036076
FDZ38,OUT049,48.838772108332854
NCO54,OUT035,16.281950926891312
FDR23,OUT035,50.00187040909375
FDM38,OUT049,15.600302405515805
FDS25,OUT013,31.924855447477025
FDZ22,OUT013,23.9875047075091
FDZ20,OUT019,72.25910414742505
FDD45,OUT010,27.245470179058177
FDN03,OUT049,70.39166244794224
